id,scenario,repetition,seed,middle,variation,step,starting,budget,completed,status,reason,invariant_failures,replay_mismatches,seconds,nonfinite,bounds,membership,duplicate,stage,measurements,fit,direction,pause_reason,boundary
802,161,2,202770142,5,1,0.15,2,0,20,complete,,0,0,0.4344399,0,0,0,0,0,0,0,0,0,0
806,162,1,202771141,8.5,1,0.15,2,0,20,complete,,0,0,0.4542093,0,0,0,0,0,0,0,0,0,0
810,162,5,202771145,8.5,1,0.15,2,0,20,complete,,0,0,0.4827647,0,0,0,0,0,0,0,0,0,0
814,163,4,202772144,1.5,1.5,0.15,2,0,20,complete,,0,0,0.5636122,0,0,0,0,0,0,0,0,0,0
818,164,3,202773143,5,1.5,0.15,2,0,20,complete,,0,0,0.4705822,0,0,0,0,0,0,0,0,0,0
822,165,2,202774142,8.5,1.5,0.15,2,0,20,complete,,0,0,0.3321705,0,0,0,0,0,0,0,0,0,0
826,166,1,202775141,1.5,0.15,0.5,2,0,20,complete,,0,0,0.0241759,0,0,0,0,0,0,0,0,0,0
830,166,5,202775145,1.5,0.15,0.5,2,0,20,complete,,0,0,0.0200824,0,0,0,0,0,0,0,0,0,0
834,167,4,202776144,5,0.15,0.5,2,0,20,complete,,0,0,0.0270882,0,0,0,0,0,0,0,0,0,0
838,168,3,202777143,8.5,0.15,0.5,2,0,20,complete,,0,0,0.0254251,0,0,0,0,0,0,0,0,0,0
842,169,2,202778142,1.5,0.25,0.5,2,0,20,complete,,0,0,0.0269525,0,0,0,0,0,0,0,0,0,0
846,170,1,202779141,5,0.25,0.5,2,0,20,complete,,0,0,0.0228074,0,0,0,0,0,0,0,0,0,0
850,170,5,202779145,5,0.25,0.5,2,0,20,complete,,0,0,0.0233678,0,0,0,0,0,0,0,0,0,0
854,171,4,202780144,8.5,0.25,0.5,2,0,20,complete,,0,0,0.0259917,0,0,0,0,0,0,0,0,0,0
858,172,3,202781143,1.5,0.5,0.5,2,0,20,complete,,0,0,0.5560565,0,0,0,0,0,0,0,0,0,0
862,173,2,202782142,5,0.5,0.5,2,0,20,complete,,0,0,0.4606777,0,0,0,0,0,0,0,0,0,0
866,174,1,202783141,8.5,0.5,0.5,2,0,20,complete,,0,0,0.0229902,0,0,0,0,0,0,0,0,0,0
870,174,5,202783145,8.5,0.5,0.5,2,0,20,complete,,0,0,0.0246815,0,0,0,0,0,0,0,0,0,0
874,175,4,202784144,1.5,1,0.5,2,0,20,complete,,0,0,0.5005037,0,0,0,0,0,0,0,0,0,0
