budget,true_sigma,increment,floor_factor,single_reading_sd,reading_count,expected_average_sd,build_sd_factor,build_sd,repetitions,recorded_overlap_rate,actual_overlap_rate,false_overlap_rate,mu_bias,mu_rmse,sigma_bias,sigma_rmse,mean_abs_record_error,mean_abs_build_error,mean_duplicates,mean_stage2_tests,execution_mode,scenario_shard_index,scenario_shard_count,seed,repeated_setting_rate,nonfinite_fit_rate
50,0.1,0.1,2,0.015,5,0.00670820393249937,0.25,0.025,300,0.99,0.99,0,-0.00141784371732444,0.0299325001893114,-0.00469138185050831,0.0248139485598404,0.00529929316681649,0.0199647600312966,40.0533333333333,11.4433333333333,process-shard,3,4,20260912,0.801066666666666,0.01
50,0.1,0.1,2,0.015,5,0.00670820393249937,0.5,0.05,300,0.99,0.99,0,-0.000432609070640698,0.0289768037965956,-0.00489216405357146,0.0249969885305729,0.00529929316681648,0.0399295200625931,40.7466666666667,11.1066666666667,process-shard,2,4,20260912,0.814933333333334,0.01
50,0.1,0.1,2,0.03,4,0.015,0,0,300,0.983333333333333,0.983333333333333,0,-0.000131286723840999,0.0266792515413447,-0.00307506807454176,0.0233217788668309,0.0120282576441364,0,39.6433333333333,11.85,process-shard,1,4,20260912,0.792866666666666,0.0166666666666671
50,0.1,0.1,2,0.03,4,0.015,0.25,0.025,300,0.986666666666667,0.986666666666667,0,0.000345277676784008,0.0355730287295956,-0.000490040452213878,0.026429784799766,0.0120282576441364,0.020028358674888,40.0733333333333,11.7466666666667,process-shard,4,4,20260912,0.801466666666666,0.013333333333333
50,0.1,0.1,2,0.03,4,0.015,0.5,0.05,300,0.993333333333333,0.99,0.00333333333333333,-0.000401272673439562,0.0300561542397061,-0.00362797107152728,0.0253074457515751,0.0120282576441364,0.040056717349776,40.65,11.3133333333333,process-shard,3,4,20260912,0.813,0.00666666666666704
50,0.1,0.1,2,0.03,5,0.0134164078649987,0,0,300,0.97,0.97,0,-0.00220285275845292,0.0267541046778558,-0.00183463044879078,0.0232321737624979,0.0107573997547917,0,39.6,12.2533333333333,process-shard,2,4,20260912,0.792,0.03
50,0.1,0.1,2,0.03,5,0.0134164078649987,0.25,0.025,300,0.98,0.98,0,0.00172328537784019,0.0354532305749864,-0.00366602381485382,0.0245359139545305,0.0107573997547917,0.0199228282273841,40.1333333333333,12.7933333333333,process-shard,1,4,20260912,0.802666666666666,0.02
50,0.1,0.1,2,0.03,5,0.0134164078649987,0.5,0.05,300,0.996666666666667,0.996666666666667,0,-0.00100745161060669,0.0282966973162192,-0.00643175254090742,0.0259341428067138,0.0107573997547917,0.0398456564547682,40.8333333333333,12.8733333333333,process-shard,4,4,20260912,0.816666666666666,0.00333333333333297
50,0.2,0.05,0,0.015,4,0.0075,0,0,300,0.983333333333333,0.983333333333333,0,0.0048346633812511,0.0518872319689828,-0.0113417376758546,0.0499404107226248,0.00596996075215689,0,33.12,4.07333333333333,process-shard,1,4,20260912,0.6624,0.0166666666666671
50,0.2,0.05,0,0.015,4,0.0075,0.25,0.0125,300,0.986666666666667,0.986666666666667,0,0.000357810084633116,0.0464349962410903,-0.0118551295541582,0.0473941604083407,0.0059699607521569,0.00998323497250648,33.2766666666667,4.19333333333333,process-shard,4,4,20260912,0.665533333333334,0.013333333333333
50,0.2,0.05,0,0.015,4,0.0075,0.5,0.025,300,0.986666666666667,0.986666666666667,0,-0.000512316781362675,0.04935928683716,-0.0112786527811944,0.0492151922111955,0.00596996075215689,0.019966469945013,33.21,4.40333333333333,process-shard,3,4,20260912,0.6642,0.013333333333333
50,0.2,0.05,0,0.015,5,0.00670820393249937,0,0,300,0.986666666666667,0.986666666666667,0,0.000923834426324563,0.0484611132680136,-0.0144378440634075,0.0514174695240678,0.00534136628314029,0,33.1466666666667,4.32666666666667,process-shard,2,4,20260912,0.662933333333334,0.013333333333333
50,0.2,0.05,0,0.015,5,0.00670820393249937,0.25,0.0125,300,1,1,0,0.00250242893855998,0.0462808668489794,-0.0129194299926034,0.0473933800323907,0.00534136628314029,0.00993586085298391,33.0233333333333,3.63,process-shard,1,4,20260912,0.660466666666666,0
50,0.2,0.05,0,0.015,5,0.00670820393249937,0.5,0.025,300,0.996666666666667,0.996666666666667,0,-0.000742278840439494,0.0453300949502749,-0.0117143252031389,0.046172532600517,0.00534136628314028,0.0198717217059678,33.2733333333333,4.11333333333333,process-shard,4,4,20260912,0.665466666666666,0.00333333333333297
50,0.2,0.05,0,0.03,4,0.015,0,0,300,0.996666666666667,0.996666666666667,0,0.00233369867717519,0.0494387701299741,-0.0113269101477802,0.0469669106323618,0.0118991700099117,0,33.0933333333333,4.20333333333333,process-shard,3,4,20260912,0.661866666666666,0.00333333333333297
50,0.2,0.05,0,0.03,4,0.015,0.25,0.0125,300,0.993333333333333,0.993333333333333,0,0.00307833538507013,0.048019345548604,-0.0143938743766607,0.0492045082235678,0.0118991700099117,0.00993415400741059,33.25,4.48666666666667,process-shard,2,4,20260912,0.665,0.00666666666666704
50,0.2,0.05,0,0.03,4,0.015,0.5,0.025,300,0.99,0.99,0,0.0027710164522148,0.0447941227097155,-0.0151408472079316,0.0506412237174083,0.0118991700099117,0.0198683080148212,33.4566666666667,4.63,process-shard,1,4,20260912,0.669133333333334,0.01
50,0.2,0.05,0,0.03,5,0.0134164078649987,0,0,300,0.983333333333333,0.983333333333333,0,0.0033511828373349,0.0508504265809887,-0.0128942550603283,0.0508685733673198,0.0105257947723201,0,33.05,4.62333333333333,process-shard,4,4,20260912,0.661,0.0166666666666671
50,0.2,0.05,0,0.03,5,0.0134164078649987,0.25,0.0125,300,0.993333333333333,0.993333333333333,0,0.00587357904277032,0.045825206559802,-0.0162035077780544,0.0508064333828169,0.0105257947723201,0.00988758742718346,33.2233333333333,4.23,process-shard,3,4,20260912,0.664466666666666,0.00666666666666704
50,0.2,0.05,0,0.03,5,0.0134164078649987,0.5,0.025,300,0.986666666666667,0.986666666666667,0,0.000404585574282759,0.0459532507139809,-0.0186001875441616,0.0513811163201482,0.0105257947723201,0.0197751748543669,33.4533333333333,4.85333333333333,process-shard,2,4,20260912,0.669066666666666,0.013333333333333
50,0.2,0.05,1,0.015,4,0.0075,0,0,300,0.993333333333333,0.993333333333333,0,0.00389454245890633,0.0523931761284443,-0.0122329035754627,0.0506455527178117,0.00596996075215689,0,33.0833333333333,3.95333333333333,process-shard,2,4,20260912,0.661666666666666,0.00666666666666704
50,0.2,0.05,1,0.015,4,0.0075,0.25,0.0125,300,0.99,0.99,0,0.000219526894949825,0.0464045883996592,-0.0122318765610064,0.0478522805784097,0.0059699607521569,0.00998323497250648,33.26,4.15666666666667,process-shard,1,4,20260912,0.6652,0.01
50,0.2,0.05,1,0.015,4,0.0075,0.5,0.025,300,0.996666666666667,0.996666666666667,0,-0.000727787692902792,0.0503262262190736,-0.0114897854186405,0.0494463480505755,0.00596996075215689,0.019966469945013,33.15,4.21,process-shard,4,4,20260912,0.663,0.00333333333333297
50,0.2,0.05,1,0.015,5,0.00670820393249937,0,0,300,0.993333333333333,0.993333333333333,0,0.000466838449954657,0.0489066929741364,-0.0149689986834493,0.0518143339805463,0.00534136628314029,0,33.1233333333333,4.25,process-shard,3,4,20260912,0.662466666666666,0.00666666666666704
50,0.2,0.05,1,0.015,5,0.00670820393249937,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,0.00230000286357062,0.0462949672544509,-0.0127035582688543,0.0479229554264447,0.00534136628314029,0.00993586085298391,33.0566666666667,3.86,process-shard,2,4,20260912,0.661133333333334,0.00333333333333297
50,0.2,0.05,1,0.015,5,0.00670820393249937,0.5,0.025,300,0.996666666666667,0.996666666666667,0,-0.000705575314623446,0.0454005967379414,-0.0119297546373702,0.0458931172932675,0.00534136628314028,0.0198717217059678,33.2833333333333,4.16333333333333,process-shard,1,4,20260912,0.665666666666666,0.00333333333333297
50,0.2,0.05,1,0.03,4,0.015,0,0,300,0.993333333333333,0.993333333333333,0,0.00210124915813025,0.0491807602824854,-0.0112610406168473,0.046764431732539,0.0118991700099117,0,33.1066666666667,4.26,process-shard,4,4,20260912,0.662133333333334,0.00666666666666704
50,0.2,0.05,1,0.03,4,0.015,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,0.00288639758061106,0.0478429673740012,-0.0152726460778143,0.0503018899563106,0.0118991700099117,0.00993415400741059,33.2566666666667,4.52,process-shard,3,4,20260912,0.665133333333334,0.00333333333333297
50,0.2,0.05,1,0.03,4,0.015,0.5,0.025,300,0.983333333333333,0.983333333333333,0,0.00307382034862231,0.0438111497015591,-0.0154038527107355,0.0514770239774987,0.0118991700099117,0.0198683080148212,33.5133333333333,4.80333333333333,process-shard,2,4,20260912,0.670266666666666,0.0166666666666671
50,0.2,0.05,1,0.03,5,0.0134164078649987,0,0,300,0.983333333333333,0.983333333333333,0,0.00392260166083893,0.0501552178579459,-0.0139306974264252,0.0519335316062706,0.0105257947723201,0,33.0966666666667,4.77333333333333,process-shard,1,4,20260912,0.661933333333334,0.0166666666666671
50,0.2,0.05,1,0.03,5,0.0134164078649987,0.25,0.0125,300,0.99,0.99,0,0.00548916393722226,0.0457165748167815,-0.0163340799373185,0.0509151682390451,0.0105257947723201,0.00988758742718346,33.2433333333333,4.29333333333333,process-shard,4,4,20260912,0.664866666666666,0.01
50,0.2,0.05,1,0.03,5,0.0134164078649987,0.5,0.025,300,0.99,0.99,0,0.000124155964084945,0.0466588537715203,-0.0184283960901487,0.0514371193028538,0.0105257947723201,0.0197751748543669,33.4533333333333,4.84,process-shard,3,4,20260912,0.669066666666666,0.01
50,0.2,0.05,2,0.015,4,0.0075,0,0,300,1,1,0,0.00252519298324653,0.052643052766832,-0.0113279680930913,0.0495326133426981,0.00596996075215689,0,32.95,3.59,process-shard,3,4,20260912,0.659,0
50,0.2,0.05,2,0.015,4,0.0075,0.25,0.0125,300,1,1,0,-0.000614367915296657,0.0464380225835299,-0.0122958517779839,0.0487327654965689,0.0059699607521569,0.00998323497250648,33.1733333333333,3.93333333333333,process-shard,2,4,20260912,0.663466666666666,0
50,0.2,0.05,2,0.015,4,0.0075,0.5,0.025,300,1,1,0,-0.000858958863940718,0.0496438676007948,-0.0123525670310788,0.0512034916037637,0.00596996075215689,0.019966469945013,33.1633333333333,4.20666666666667,process-shard,1,4,20260912,0.663266666666666,0
50,0.2,0.05,2,0.015,5,0.00670820393249937,0,0,300,1,1,0,0.000168279826585046,0.0507681603759049,-0.0141661825815207,0.0497873690160994,0.00534136628314029,0,33.0366666666667,3.97,process-shard,4,4,20260912,0.660733333333334,0
50,0.2,0.05,2,0.015,5,0.00670820393249937,0.25,0.0125,300,1,1,0,0.00215012969044423,0.0460827432756271,-0.0141320120737001,0.0482192526365923,0.00534136628314029,0.00993586085298391,33.0466666666667,3.8,process-shard,3,4,20260912,0.660933333333334,0
50,0.2,0.05,2,0.015,5,0.00670820393249937,0.5,0.025,300,1,1,0,0.000400963708961791,0.0467056342788158,-0.0136302689438808,0.0469991838858055,0.00534136628314028,0.0198717217059678,33.2833333333333,4.15666666666667,process-shard,2,4,20260912,0.665666666666666,0
50,0.2,0.05,2,0.03,4,0.015,0,0,300,1,1,0,0.00231875908887739,0.0496366617624175,-0.0127829360643844,0.0479333610943965,0.0118991700099117,0,33.1066666666667,4.12333333333333,process-shard,1,4,20260912,0.662133333333334,0
50,0.2,0.05,2,0.03,4,0.015,0.25,0.0125,300,1,1,0,0.00287718279315923,0.0467719000037558,-0.0138726289367837,0.0484513449922094,0.0118991700099117,0.00993415400741059,33.1566666666667,4.37,process-shard,4,4,20260912,0.663133333333334,0
50,0.2,0.05,2,0.03,4,0.015,0.5,0.025,300,1,1,0,0.00238189901035962,0.0453508060395299,-0.0153624539950642,0.0508651177926023,0.0118991700099117,0.0198683080148212,33.3866666666667,4.37666666666667,process-shard,3,4,20260912,0.667733333333334,0
50,0.2,0.05,2,0.03,5,0.0134164078649987,0,0,300,1,1,0,0.00196593900066394,0.0505249865362036,-0.0134765614762806,0.0530136064472065,0.0105257947723201,0,32.8866666666667,4.13333333333333,process-shard,2,4,20260912,0.657733333333334,0
50,0.2,0.05,2,0.03,5,0.0134164078649987,0.25,0.0125,300,1,1,0,0.00429026796571097,0.0457429246871349,-0.0168930969263795,0.0512063027046303,0.0105257947723201,0.00988758742718346,33.1933333333333,4.01333333333333,process-shard,1,4,20260912,0.663866666666666,0
50,0.2,0.05,2,0.03,5,0.0134164078649987,0.5,0.025,300,1,1,0,-0.00042589100443152,0.0458449661614509,-0.019708586312201,0.0520825952641455,0.0105257947723201,0.0197751748543669,33.3633333333333,4.62333333333333,process-shard,4,4,20260912,0.667266666666666,0
50,0.2,0.1,0,0.015,4,0.0075,0,0,300,0.966666666666667,0.966666666666667,0,-0.000676617615586927,0.0473125246746432,-0.015075875620704,0.0502280989548018,0.00604170550472732,0,38.07,6.55,process-shard,1,4,20260912,0.7614,0.033333333333333
50,0.2,0.1,0,0.015,4,0.0075,0.25,0.025,300,0.976666666666667,0.976666666666667,0,0.00414686842950995,0.0492464835367149,-0.0143603858800237,0.0522989516758343,0.00604170550472733,0.0198933308690553,38.1866666666667,6.27333333333333,process-shard,4,4,20260912,0.763733333333334,0.023333333333333
50,0.2,0.1,0,0.015,4,0.0075,0.5,0.05,300,0.976666666666667,0.976666666666667,0,0.00471041016135686,0.0475211839746125,-0.0118004326264876,0.0529307507690942,0.00604170550472732,0.0397866617381105,38.4066666666667,6.66333333333333,process-shard,3,4,20260912,0.768133333333334,0.023333333333333
50,0.2,0.1,0,0.015,5,0.00670820393249937,0,0,300,0.96,0.96,0,0.000903038017482122,0.0459337987118652,-0.0132964822307161,0.0456950387328306,0.00528491410867663,0,38.0166666666667,6.85,process-shard,2,4,20260912,0.760333333333334,0.04
50,0.2,0.1,0,0.015,5,0.00670820393249937,0.25,0.025,300,0.956666666666667,0.956666666666667,0,-0.00199130762736281,0.0493154144813253,-0.00945373977710315,0.0484332801854128,0.00528491410867662,0.0198538108358085,38.19,6.85333333333333,process-shard,1,4,20260912,0.7638,0.043333333333333
50,0.2,0.1,0,0.015,5,0.00670820393249937,0.5,0.05,300,0.98,0.98,0,-0.00119315690880667,0.042881564556849,-0.0181988239341251,0.0521336902869916,0.00528491410867663,0.0397076216716169,38.4466666666667,6.25,process-shard,4,4,20260912,0.768933333333334,0.02
50,0.2,0.1,0,0.03,4,0.015,0,0,300,0.973333333333333,0.973333333333333,0,-0.00392519529872575,0.0463089257851343,-0.0127713797583584,0.0469915389947954,0.0119497825412388,0,38.0233333333333,6.08666666666667,process-shard,3,4,20260912,0.760466666666666,0.0266666666666669
50,0.2,0.1,0,0.03,4,0.015,0.25,0.025,300,0.98,0.98,0,0.00129353603966779,0.0489944642922011,-0.0128549782683005,0.0482852422225662,0.0119497825412388,0.0199420525026517,38.0766666666667,5.76,process-shard,2,4,20260912,0.761533333333334,0.02
50,0.2,0.1,0,0.03,4,0.015,0.5,0.05,300,0.983333333333333,0.983333333333333,0,-0.00296243954602512,0.0522463210198607,-0.0123781619989251,0.0515300528344079,0.0119497825412388,0.0398841050053034,38.2466666666667,6.04333333333333,process-shard,1,4,20260912,0.764933333333334,0.0166666666666671
50,0.2,0.1,0,0.03,5,0.0134164078649987,0,0,300,0.963333333333333,0.963333333333333,0,0.00660228451242861,0.0500483037556029,-0.0133395717490873,0.0498596379709647,0.0107041279898607,0,38.1266666666667,6.68333333333333,process-shard,4,4,20260912,0.762533333333334,0.036666666666667
50,0.2,0.1,0,0.03,5,0.0134164078649987,0.25,0.025,300,0.983333333333333,0.983333333333333,0,0.0036589634997926,0.0497715843821986,-0.0101484927069022,0.0475325644428538,0.0107041279898607,0.0198515718729879,37.9533333333333,5.75666666666667,process-shard,3,4,20260912,0.759066666666666,0.0166666666666671
50,0.2,0.1,0,0.03,5,0.0134164078649987,0.5,0.05,300,0.99,0.99,0,0.00103991967888055,0.0476667529346718,-0.0120716342166515,0.0501720633813706,0.0107041279898607,0.0397031437459759,38.32,6.32333333333333,process-shard,2,4,20260912,0.7664,0.01
50,0.2,0.1,1,0.015,4,0.0075,0,0,300,0.993333333333333,0.993333333333333,0,-0.000473589727565888,0.0480944247103791,-0.0165057379329701,0.0518241032364848,0.00604170550472733,0,37.9766666666667,6.37,process-shard,2,4,20260912,0.759533333333334,0.00666666666666704
50,0.2,0.1,1,0.015,4,0.0075,0.25,0.025,300,0.983333333333333,0.983333333333333,0,0.00377059067333621,0.0508202478248711,-0.0145674792696167,0.0536170816104917,0.00604170550472732,0.0198933308690553,38.16,6.72666666666667,process-shard,1,4,20260912,0.7632,0.0166666666666671
50,0.2,0.1,1,0.015,4,0.0075,0.5,0.05,300,0.98,0.98,0,0.00316202699126944,0.0480450076578114,-0.0106210844966627,0.0538572530629307,0.00604170550472732,0.0397866617381105,38.4033333333333,7.05666666666667,process-shard,4,4,20260912,0.768066666666666,0.02
50,0.2,0.1,1,0.015,5,0.00670820393249937,0,0,300,0.993333333333333,0.993333333333333,0,-0.00181478844591763,0.0489439626076189,-0.0126707238901652,0.0471189731029341,0.00528491410867663,0,37.88,6.30333333333333,process-shard,3,4,20260912,0.7576,0.00666666666666704
50,0.2,0.1,1,0.015,5,0.00670820393249937,0.25,0.025,300,0.976666666666667,0.976666666666667,0,-0.00282625397543737,0.0491634237204729,-0.0106075366440577,0.0486532272589122,0.00528491410867663,0.0198538108358085,38.12,6.55333333333333,process-shard,2,4,20260912,0.7624,0.023333333333333
50,0.2,0.1,1,0.015,5,0.00670820393249937,0.5,0.05,300,1,1,0,-0.00176173081678758,0.0446788619620706,-0.0189852516335518,0.0537406037638875,0.00528491410867663,0.0397076216716169,38.3666666666667,5.93333333333333,process-shard,1,4,20260912,0.767333333333334,0
50,0.2,0.1,1,0.03,4,0.015,0,0,300,0.99,0.99,0,-0.00688723071787819,0.0493897706438799,-0.0128976644745334,0.0467456874691435,0.0119497825412388,0,37.9866666666667,6.06333333333333,process-shard,4,4,20260912,0.759733333333334,0.01
50,0.2,0.1,1,0.03,4,0.015,0.25,0.025,300,0.99,0.99,0,0.00104113828170681,0.0511414283193767,-0.0140803450333071,0.0495829324549315,0.0119497825412388,0.0199420525026517,38.07,5.97,process-shard,3,4,20260912,0.7614,0.01
50,0.2,0.1,1,0.03,4,0.015,0.5,0.05,300,0.996666666666667,0.996666666666667,0,-0.00190818504736331,0.0530601719956846,-0.0132425515672056,0.0517296646707701,0.0119497825412388,0.0398841050053034,38.2233333333333,5.96333333333333,process-shard,2,4,20260912,0.764466666666666,0.00333333333333297
50,0.2,0.1,1,0.03,5,0.0134164078649987,0,0,300,0.976666666666667,0.976666666666667,0,0.00536915533563524,0.0505857800791939,-0.0146708250243927,0.0505758584403576,0.0107041279898607,0,38.1566666666667,6.96333333333333,process-shard,1,4,20260912,0.763133333333334,0.023333333333333
50,0.2,0.1,1,0.03,5,0.0134164078649987,0.25,0.025,300,0.983333333333333,0.983333333333333,0,0.00261598009901061,0.0504418571448793,-0.0103271999744045,0.0467225669755313,0.0107041279898607,0.0198515718729879,38.0033333333333,6.14333333333333,process-shard,4,4,20260912,0.760066666666666,0.0166666666666671
50,0.2,0.1,1,0.03,5,0.0134164078649987,0.5,0.05,300,0.993333333333333,0.996666666666667,0,0.000685723780751521,0.0488203710347831,-0.0117541048543449,0.049294532981759,0.0107041279898607,0.0397031437459759,38.3066666666667,6.21666666666667,process-shard,3,4,20260912,0.766133333333334,0.00666666666666704
50,0.2,0.1,2,0.015,4,0.0075,0,0,300,1,1,0,-0.000250161329492649,0.0493116884669727,-0.0151852649240161,0.0501739846376645,0.00604170550472732,0,37.97,5.65,process-shard,3,4,20260912,0.7594,0
50,0.2,0.1,2,0.015,4,0.0075,0.25,0.025,300,0.996666666666667,0.996666666666667,0,0.00314063281960461,0.0504593497920061,-0.0153425455451277,0.0541722164328493,0.00604170550472732,0.0198933308690553,38.07,5.78,process-shard,2,4,20260912,0.7614,0.00333333333333297
50,0.2,0.1,2,0.015,4,0.0075,0.5,0.05,300,1,1,0,0.0041485887698993,0.0506387762850027,-0.0105751034807258,0.0529361002484921,0.00604170550472732,0.0397866617381105,38.1933333333333,6.11666666666667,process-shard,1,4,20260912,0.763866666666666,0
50,0.2,0.1,2,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.00110958555744094,0.0471919289306274,-0.0113222901335272,0.0442304263748605,0.00528491410867663,0,37.7633333333333,5.43333333333333,process-shard,4,4,20260912,0.755266666666666,0
50,0.2,0.1,2,0.015,5,0.00670820393249937,0.25,0.025,300,1,1,0,-0.00461765432705209,0.0502603316748392,-0.0108638142942914,0.0494935056718726,0.00528491410867662,0.0198538108358085,37.96,5.61,process-shard,3,4,20260912,0.7592,0
50,0.2,0.1,2,0.015,5,0.00670820393249937,0.5,0.05,300,0.99,0.99,0,-8.11602456404607e-05,0.0456313696643897,-0.0162275092912079,0.0540432764941561,0.00528491410867663,0.0397076216716169,38.36,6.04,process-shard,2,4,20260912,0.7672,0.01
50,0.2,0.1,2,0.03,4,0.015,0,0,300,1,1,0,-0.00423510738941531,0.0462128392000887,-0.0134808438476698,0.0479578382058321,0.0119497825412388,0,37.8766666666667,5.51666666666667,process-shard,1,4,20260912,0.757533333333334,0
50,0.2,0.1,2,0.03,4,0.015,0.25,0.025,300,1,1,0,0.000616483744321158,0.0491516420687147,-0.013695778844967,0.0501823400679786,0.0119497825412388,0.0199420525026517,37.9566666666667,5.19333333333333,process-shard,4,4,20260912,0.759133333333334,0
50,0.2,0.1,2,0.03,4,0.015,0.5,0.05,300,1,1,0,-0.00384714375548654,0.0510196093162558,-0.0131906424691282,0.0529496602060689,0.0119497825412388,0.0398841050053034,38.18,5.63666666666667,process-shard,3,4,20260912,0.7636,0
50,0.2,0.1,2,0.03,5,0.0134164078649987,0,0,300,1,1,0,0.0060374759314152,0.0473619362990555,-0.0140577025797338,0.0512040119517009,0.0107041279898607,0,37.9466666666667,5.53333333333333,process-shard,2,4,20260912,0.758933333333334,0
50,0.2,0.1,2,0.03,5,0.0134164078649987,0.25,0.025,300,1,1,0,0.00297673191660304,0.0488090078584462,-0.0105913711186718,0.0481214642922195,0.0107041279898607,0.0198515718729879,37.8933333333333,5.19666666666667,process-shard,1,4,20260912,0.757866666666666,0
50,0.2,0.1,2,0.03,5,0.0134164078649987,0.5,0.05,300,1,1,0,0.00192234270125108,0.0498787868000237,-0.0127755672915293,0.0492509025128999,0.0107041279898607,0.0397031437459759,38.3366666666667,6.30333333333333,process-shard,4,4,20260912,0.766733333333334,0
50,0.5,0.05,0,0.015,4,0.0075,0,0,300,1,1,0,0.000105927383206899,0.111534855971758,-0.0431589421524703,0.12618676987439,0.00593503107057669,0,24.8366666666667,3.03333333333333,process-shard,1,4,20260912,0.496733333333334,0
50,0.5,0.05,0,0.015,4,0.0075,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,0.00529779403799042,0.115325116313716,-0.0380390297615399,0.125246075279006,0.00593503107057669,0.0100183860974747,24.8566666666667,3.11666666666667,process-shard,4,4,20260912,0.497133333333334,0.00333333333333297
50,0.5,0.05,0,0.015,4,0.0075,0.5,0.025,300,0.996666666666667,0.996666666666667,0,-0.00537895084941621,0.117459825904042,-0.0478991053222952,0.123571858737902,0.00593503107057669,0.0200367721949493,25.2466666666667,3.12,process-shard,3,4,20260912,0.504933333333334,0.00333333333333297
50,0.5,0.05,0,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.0007069246057729,0.112587985167584,-0.0316251113981134,0.129356505046605,0.00538160033541065,0,24.36,2.92333333333333,process-shard,2,4,20260912,0.4872,0
50,0.5,0.05,0,0.015,5,0.00670820393249937,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,4.48481260445859e-05,0.11123015070945,-0.0329148308316171,0.12174687839107,0.00538160033541065,0.0099974524179754,24.6033333333333,3.02666666666667,process-shard,1,4,20260912,0.492066666666666,0.00333333333333297
50,0.5,0.05,0,0.015,5,0.00670820393249937,0.5,0.025,300,0.993333333333333,0.993333333333333,0,0.00169269704199644,0.115084380129702,-0.0281875252799129,0.12519190014902,0.00538160033541065,0.0199925337241637,24.8833333333333,3.75333333333333,process-shard,4,4,20260912,0.497666666666666,0.00666666666666704
50,0.5,0.05,0,0.03,4,0.015,0,0,300,0.99,0.99,0,-0.00779231428024203,0.113814309701158,-0.0402033797817504,0.127165134898335,0.012043995929296,0,24.9066666666667,3.69333333333333,process-shard,3,4,20260912,0.498133333333334,0.01
50,0.5,0.05,0,0.03,4,0.015,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,-0.00804300429608017,0.119277256901426,-0.0437516623317413,0.12945559783502,0.012043995929296,0.0100060632568488,25.1333333333333,3.50333333333333,process-shard,2,4,20260912,0.502666666666666,0.00333333333333297
50,0.5,0.05,0,0.03,4,0.015,0.5,0.025,300,1,1,0,-0.00887364716651438,0.119655205046262,-0.0452445911200488,0.131405424385835,0.012043995929296,0.0200121265136975,24.8333333333333,3.63,process-shard,1,4,20260912,0.496666666666666,0
50,0.5,0.05,0,0.03,5,0.0134164078649987,0,0,300,1,1,0,0.0106864569205292,0.110659767252391,-0.0378314413184508,0.122547014588891,0.0107420281667737,0,24.4566666666667,2.67333333333333,process-shard,4,4,20260912,0.489133333333334,0
50,0.5,0.05,0,0.03,5,0.0134164078649987,0.25,0.0125,300,1,1,0,0.0063337833765094,0.114938073643331,-0.0459014767603638,0.126135489946334,0.0107420281667737,0.00997428532624838,24.7333333333333,2.81333333333333,process-shard,3,4,20260912,0.494666666666666,0
50,0.5,0.05,0,0.03,5,0.0134164078649987,0.5,0.025,300,0.993333333333333,0.993333333333333,0,-0.00143796581697774,0.107030264365598,-0.0492043739137403,0.13175207758132,0.0107420281667737,0.0199485706524968,25.2533333333333,3.54,process-shard,2,4,20260912,0.505066666666666,0.00666666666666704
50,0.5,0.05,1,0.015,4,0.0075,0,0,300,1,1,0,0.000105927383206899,0.111534855971758,-0.0431589421524703,0.12618676987439,0.00593503107057669,0,24.8366666666667,3.03333333333333,process-shard,2,4,20260912,0.496733333333334,0
50,0.5,0.05,1,0.015,4,0.0075,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,0.00527250040207682,0.115342280587007,-0.0381229364851103,0.125427800133324,0.00593503107057669,0.0100183860974747,24.8533333333333,3.09666666666667,process-shard,1,4,20260912,0.497066666666666,0.00333333333333297
50,0.5,0.05,1,0.015,4,0.0075,0.5,0.025,300,0.996666666666667,0.996666666666667,0,-0.00537895084941621,0.117459825904042,-0.0478991053222952,0.123571858737902,0.00593503107057669,0.0200367721949493,25.2466666666667,3.12,process-shard,4,4,20260912,0.504933333333334,0.00333333333333297
50,0.5,0.05,1,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.0007069246057729,0.112587985167584,-0.0316251113981134,0.129356505046605,0.00538160033541065,0,24.36,2.92333333333333,process-shard,3,4,20260912,0.4872,0
50,0.5,0.05,1,0.015,5,0.00670820393249937,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,4.48481260445859e-05,0.11123015070945,-0.0329148308316171,0.12174687839107,0.00538160033541065,0.0099974524179754,24.6033333333333,3.02666666666667,process-shard,2,4,20260912,0.492066666666666,0.00333333333333297
50,0.5,0.05,1,0.015,5,0.00670820393249937,0.5,0.025,300,0.993333333333333,0.993333333333333,0,0.00169269704199644,0.115084380129702,-0.0281875252799129,0.12519190014902,0.00538160033541065,0.0199925337241637,24.8833333333333,3.75333333333333,process-shard,1,4,20260912,0.497666666666666,0.00666666666666704
50,0.5,0.05,1,0.03,4,0.015,0,0,300,0.99,0.99,0,-0.00799203215555687,0.113892526322835,-0.0409276262119004,0.128859182477938,0.012043995929296,0,24.9233333333333,3.7,process-shard,4,4,20260912,0.498466666666666,0.01
